Lifetime,Avg_class_frequency_current_month,Age,Contract_period,Month_to_end_contract,Churn
5,4.1000039575190055,32,1,1.0,0
4,0.968246226106625,27,6,6.0,0
2,3.2184141214522737,32,12,12.0,0
4,2.8557885018746973,28,6,6.0,0
5,3.22625399682724,32,12,12.0,0
1,0.7686025340156576,27,1,1.0,1
0,2.5766883454354708,30,1,1.0,0
7,1.6650727470438391,35,6,6.0,0
3,0.0,30,1,1.0,1
2,1.9134550177283485,20,1,1.0,1
1,1.6342856011036893,35,1,1.0,0
1,0.7478974372107179,28,1,1.0,0
0,4.005640883870135,33,12,12.0,0
5,0.1503259643365075,34,1,1.0,0
0,2.0834537196581406,21,12,12.0,1
1,2.0021187400145184,26,1,1.0,1
9,2.3231461597668166,26,1,1.0,0
1,1.711821646664273,28,1,1.0,0
3,1.4808532233399152,30,6,6.0,0
0,0.1091643292590546,27,1,1.0,1
2,3.0963530438813938,34,1,1.0,0
1,0.7712520849868091,27,1,1.0,1
17,1.070852949213223,37,6,6.0,0
1,1.8229881211337424,29,1,1.0,0
2,2.5732477444744792,30,12,12.0,0
3,1.4474074413771247,33,1,1.0,0
4,3.1548181720413093,28,1,1.0,0
7,2.2109004386223376,33,1,1.0,0
5,2.2961454190686608,25,1,1.0,0
12,1.947595055645992,28,1,1.0,0
3,1.4024377599165363,29,12,12.0,0
6,3.8712565667630767,30,1,1.0,0
2,1.2465888610948748,29,6,6.0,0
7,1.914158694188078,36,1,1.0,0
3,2.07571927954018,22,1,1.0,1
4,1.3570183363950292,33,1,1.0,0
1,0.8606186905863473,32,1,1.0,1
0,1.8124052408348508,31,1,1.0,1
2,1.8344409099564385,27,1,1.0,1
3,0.7818238209388545,33,1,1.0,1
6,2.349060011700088,31,1,1.0,0
4,3.681438731791783,32,1,1.0,0
1,1.819948784353548,29,1,1.0,1
4,4.081358526307836,36,1,1.0,0
5,3.4933855433851564,30,6,6.0,0
8,3.798186434623824,28,6,5.0,0
2,1.950272928651504,30,12,12.0,0
9,2.68435510603412,33,12,11.0,0
0,0.5053360933281128,27,1,1.0,1
3,1.2552073425142358,24,1,1.0,1
1,1.0352697564713114,30,12,12.0,0
5,1.9792576554762893,32,1,1.0,0
10,0.3378590368743586,32,1,1.0,0
7,1.8290744249425088,33,12,12.0,0
2,2.6387022117790084,34,12,12.0,0
0,2.4621335480803745,29,6,6.0,1
1,0.4572557862473114,28,1,1.0,1
15,0.3902171077323729,37,1,1.0,0
1,0.3404645202568658,28,1,1.0,1
20,2.487435953402974,32,1,1.0,0
1,1.6224140660748798,29,12,12.0,0
3,0.087308602477657,25,6,6.0,0
1,2.3616034056271307,28,12,12.0,0
11,1.7953775609599485,30,12,12.0,0
0,0.1310488508919216,26,1,1.0,1
5,2.2389791935970726,33,1,1.0,0
6,2.71553497372709,31,1,1.0,0
3,3.671042835216887,31,6,4.0,0
11,2.6454309066367574,31,6,6.0,0
6,2.4278359797086413,26,12,12.0,0
5,1.4716008416276678,26,12,12.0,0
6,2.2219664996825155,28,1,1.0,0
0,2.9862245108442496,29,12,12.0,0
2,3.1386523386449308,35,12,12.0,0
16,0.2712492233160651,29,1,1.0,0
7,2.286560336486166,29,1,1.0,0
6,0.3310280493048063,27,1,1.0,0
6,1.9355575575089807,30,6,6.0,0
1,1.268163265747049,33,1,1.0,1
4,2.308112067585444,29,6,5.0,0
7,1.027102611361807,32,1,1.0,0
0,1.48300023316845,28,1,1.0,1
1,3.6528841412075015,30,12,12.0,0
1,1.6001965945310537,30,6,6.0,0
1,3.709854878880804,29,12,12.0,0
0,1.257552028707761,28,1,1.0,1
7,2.38017681359078,27,12,11.0,0
2,2.694309222271049,30,1,1.0,0
0,2.37422530456027,28,1,1.0,1
8,1.7220147147728198,27,6,6.0,0
6,1.6975264754789787,26,1,1.0,0
6,2.75479103031462,32,1,1.0,0
2,1.5484174568954798,32,6,4.0,0
5,0.911362818573578,29,12,12.0,0
0,1.8150926315786933,27,1,1.0,1
3,1.5274382355958918,30,12,12.0,0
13,1.4247641782483305,30,6,6.0,0
0,2.2797766059885496,25,1,1.0,1
5,2.3761825313916973,36,12,8.0,0
1,1.7503204237780972,30,6,6.0,0
1,2.495465482431805,29,1,1.0,0
1,0.8006968428953503,28,1,1.0,1
4,3.059641515682655,25,1,1.0,0
8,2.069892312242044,32,12,12.0,0
1,2.9710719527334817,30,1,1.0,1
1,0.357076600931443,37,1,1.0,0
1,1.2365222719414908,22,1,1.0,1
2,1.5036626952561414,32,12,12.0,0
9,0.0,30,1,1.0,1
2,2.7732476829798616,27,12,10.0,0
0,1.4310734805633492,27,1,1.0,1
6,1.4870263571041136,31,6,6.0,0
3,4.411932027301369,33,12,9.0,0
6,4.010277720718143,32,1,1.0,0
1,0.4235857771474357,25,1,1.0,1
2,3.4209608670191884,27,1,1.0,0
2,2.0767359102811054,22,12,9.0,0
0,0.4759805878479966,25,1,1.0,1
4,1.253318522042333,28,12,12.0,0
5,5.4582946563023285,33,6,4.0,0
5,1.1395431558112443,34,1,1.0,0
5,0.0,26,12,12.0,0
2,2.8747495814814914,25,1,1.0,1
2,2.1667699346558003,33,1,1.0,0
1,0.8869797239670347,28,1,1.0,1
9,3.0270965467085653,32,1,1.0,0
13,1.180329390710097,35,6,5.0,0
4,1.848362815236952,27,1,1.0,0
3,0.8022622619475429,32,1,1.0,1
9,4.079058999961935,29,6,6.0,0
1,1.6575126924409174,24,1,1.0,0
1,1.6815666169551229,29,6,6.0,1
0,0.5677183361323095,29,1,1.0,1
2,2.5474802970429926,33,1,1.0,0
19,0.8438262317157283,32,1,1.0,0
10,2.9131508556106414,32,1,1.0,0
2,1.5693742995484323,30,1,1.0,1
12,3.1298279871210406,28,12,10.0,0
2,2.541884559950286,33,1,1.0,0
5,2.957190888064944,34,1,1.0,0
2,2.2840959269452235,32,12,10.0,0
2,1.8488154052501928,34,6,5.0,0
2,0.0,23,6,6.0,0
1,1.0875745851347591,33,1,1.0,0
4,1.8713762618082468,32,1,1.0,0
6,3.396166370382829,33,12,12.0,0
4,3.0335580386100034,29,12,11.0,0
7,3.4454228491511616,33,6,4.0,0
3,2.1242357205049403,28,6,6.0,0
9,1.6454306391348732,31,6,6.0,0
0,0.7319263958578833,26,1,1.0,1
10,1.0623883265467005,34,6,6.0,0
1,2.1536761965093074,32,1,1.0,0
4,1.5138331006033363,28,1,1.0,0
6,2.7501763204178733,28,12,11.0,0
9,1.0264929342872062,25,1,1.0,0
2,0.3683595447881656,32,1,1.0,0
6,0.7039625295385075,29,1,1.0,0
10,4.649258551805566,28,1,1.0,0
4,3.414495569364993,28,1,1.0,0
2,3.0013891112673003,29,1,1.0,0
4,2.069028956214664,29,6,6.0,0
2,3.316116302577311,34,12,10.0,0
11,2.7171699953801367,28,1,1.0,0
7,2.373735646408215,31,1,1.0,0
4,4.4711500844448935,28,1,1.0,0
1,0.7166209650309967,25,1,1.0,1
0,1.4812449815765942,25,1,1.0,1
3,0.9800076644609188,33,1,1.0,0
0,0.2911615564537117,30,1,1.0,1
10,2.127820852922232,31,12,12.0,0
4,1.4389234768756551,31,12,11.0,0
1,0.939303540309592,32,12,12.0,0
1,0.6517556591068929,26,1,1.0,1
2,0.8399439917517977,27,1,1.0,1
7,0.565700506744143,30,12,12.0,0
1,2.3121743339643706,27,12,12.0,0
1,0.0,24,1,1.0,1
3,2.5860622916360505,31,12,11.0,0
5,0.7768106429509067,31,6,6.0,0
1,0.0,25,12,12.0,0
15,3.066051825927328,32,1,1.0,0
2,0.0,30,1,1.0,1
1,0.5731774176963804,28,1,1.0,0
13,1.9090870019083035,36,6,6.0,0
4,2.66129491918179,35,12,12.0,0
6,3.55182104826952,32,1,1.0,0
1,1.3065889849138008,28,1,1.0,1
7,3.548644109948132,35,1,1.0,0
19,1.915779588456212,27,1,1.0,0
1,0.0,30,1,1.0,1
1,0.6543695312825354,28,6,6.0,1
1,1.7088610549323846,28,1,1.0,1
2,1.6828959132275374,33,12,11.0,0
8,1.311277520873004,34,6,5.0,0
4,2.284210938962564,27,6,6.0,0
5,1.1932876718918757,24,1,1.0,0
3,1.0730941006359205,31,1,1.0,0
4,0.3276868163441968,31,12,12.0,0
3,0.3775697076336383,32,6,6.0,0
1,0.5663685891097185,24,1,1.0,1
1,0.2904694140970115,31,12,12.0,0
7,2.396395613358065,29,12,12.0,0
3,2.3021136009765955,28,1,1.0,0
2,1.3079204934159698,31,12,12.0,0
3,2.204975330881024,34,12,12.0,0
1,2.134821242214366,23,1,1.0,1
5,0.9679597183336288,29,1,1.0,0
8,1.5264275134765652,28,1,1.0,0
3,0.6306235549365838,26,12,9.0,0
3,1.2663524927623773,24,6,6.0,0
10,3.0839805165617493,26,6,6.0,0
1,0.7429828861532747,26,1,1.0,1
11,0.7676862757622225,30,6,6.0,0
4,2.480858249066074,28,1,1.0,0
2,2.0811092205447967,32,6,6.0,0
4,1.8432115547223191,29,6,6.0,0
9,3.443562730115336,26,12,12.0,0
7,2.6128469880021497,36,6,6.0,0
2,2.2147552469111744,26,1,1.0,0
11,3.455214796746353,31,1,1.0,0
15,2.844504057373562,32,12,10.0,0
4,1.8122086616714008,33,1,1.0,0
3,2.1923930097726747,27,1,1.0,0
5,1.392137778933646,34,1,1.0,0
1,1.1212046625690797,30,1,1.0,1
3,2.617758568436808,27,1,1.0,0
9,2.982682581422784,27,12,10.0,0
4,2.087174850392847,31,6,5.0,0
4,1.5950648887526482,29,1,1.0,0
0,0.9097792264819788,30,1,1.0,1
5,1.3189530744055349,32,6,5.0,0
2,2.6757062328087766,32,6,5.0,0
1,2.26167405321954,35,12,12.0,0
2,1.1713054369691651,33,1,1.0,0
2,0.8862774874492629,31,1,1.0,0
0,0.8126507854021255,29,1,1.0,1
7,2.946472147191382,32,1,1.0,0
13,2.3839726440577502,29,6,5.0,0
3,1.070125909051919,30,12,12.0,0
3,2.888740317523944,32,6,6.0,0
12,2.595592912432444,24,12,12.0,0
7,1.0254582122070257,29,12,7.0,0
7,2.530401047600035,31,1,1.0,0
1,2.66094897340476,30,12,12.0,0
0,1.7528984972925126,30,1,1.0,0
0,1.1151324319417424,26,1,1.0,1
14,2.462410228521233,32,12,12.0,0
1,0.0,32,12,12.0,0
0,0.2206595732313498,26,1,1.0,1
5,0.7563593118118961,30,12,12.0,0
3,3.731734126796203,30,1,1.0,0
7,3.699560327563866,29,1,1.0,0
4,1.3244398771371195,34,6,6.0,0
3,2.2072184139539623,31,12,12.0,0
9,1.7579585814350909,35,12,12.0,0
0,0.3634395193233929,27,1,1.0,1
5,3.466298732545136,32,1,1.0,0
2,0.2478140627459753,27,6,6.0,0
0,1.7870130571210738,31,6,6.0,1
2,2.1206197660012607,32,1,1.0,0
2,1.5514089576137582,33,6,4.0,0
16,3.140293069101672,22,12,4.0,0
2,2.4916078003158884,24,1,1.0,0
1,2.0254520203810853,30,1,1.0,1
10,2.3366909079386784,32,12,6.0,0
2,3.757525032812716,30,1,1.0,0
4,1.4190772752141658,30,1,1.0,0
11,0.02586443592658,33,12,12.0,0
2,2.573796804063164,30,12,11.0,0
3,2.819556292904715,36,1,1.0,0
3,0.8241910487843356,27,1,1.0,1
2,2.6644324976769163,25,1,1.0,1
9,2.9446098837473054,30,1,1.0,0
20,2.8797881866244373,34,12,12.0,0
1,0.8416671709692155,23,1,1.0,1
4,3.788843395482121,28,12,12.0,0
1,2.2762167694580806,29,1,1.0,1
5,2.8084848403765363,34,12,12.0,0
2,2.5477677849211133,28,1,1.0,0
6,1.0895125058654846,31,12,11.0,0
1,1.87931096874142,31,1,1.0,1
3,2.9819076375999933,32,6,6.0,0
8,2.065028673232532,28,1,1.0,0
11,1.277897510363195,35,1,1.0,0
1,0.6655836882485573,29,12,10.0,0
3,0.823887249517451,24,1,1.0,1
0,2.5318176639640253,27,1,1.0,1
7,2.240843422795246,30,6,5.0,0
5,2.2415511610383314,30,1,1.0,0
3,1.9353552194528687,24,1,1.0,0
0,1.340513652956493,27,1,1.0,1
1,0.099014798682708,33,12,11.0,0
2,1.4566839079354323,28,6,6.0,0
1,1.3119675326753928,29,1,1.0,0
12,2.8540013444979366,35,12,12.0,0
0,1.7212500104952215,29,1,1.0,1
3,1.9526428200872308,29,1,1.0,0
0,3.282305419172081,31,1,1.0,0
3,0.9304841412929992,24,1,1.0,1
7,0.7020948185059079,26,6,6.0,0
5,0.9081087337095184,34,6,5.0,0
2,0.6933340486383317,25,1,1.0,1
5,0.8927792533920587,28,1,1.0,0
3,1.8991316390666049,30,1,1.0,0
5,3.6693221308590953,30,1,1.0,0
6,2.9495967922077115,28,1,1.0,0
0,1.6275754124466584,25,6,6.0,1
2,2.5251593248291786,29,1,1.0,1
0,0.0,26,1,1.0,1
0,3.0892249426811813,30,1,1.0,1
2,0.8939673602897964,24,6,6.0,1
1,3.4625618237236946,25,1,1.0,0
2,2.5714694022821134,31,1,1.0,0
5,2.6317951999593245,25,12,12.0,0
5,3.13545825730291,31,12,12.0,0
1,2.487682569633184,33,1,1.0,0
8,3.821841276135775,32,6,6.0,0
7,2.3397980647546905,27,6,6.0,0
1,2.2604981337715047,32,12,12.0,0
0,0.1687583404094472,22,1,1.0,1
2,2.938204049794717,28,6,6.0,0
2,2.287088287553673,30,6,6.0,0
1,2.334089270363126,27,1,1.0,1
1,1.7290945620002804,31,12,11.0,0
1,4.037862769457233,30,1,1.0,0
1,1.8875485301911328,26,1,1.0,0
3,1.3256900524483488,34,6,6.0,0
0,1.9886898484691995,29,1,1.0,1
0,1.0759021609012729,26,12,12.0,1
8,4.40213272989334,30,1,1.0,0
5,1.2140854655564786,37,12,12.0,0
4,2.4460443874031883,23,1,1.0,0
1,2.264364269376285,27,1,1.0,1
19,1.8237447786550047,31,1,1.0,0
8,0.7288683387225675,32,6,6.0,0
0,1.2468065037921203,29,1,1.0,1
7,2.0816683583994564,34,6,5.0,0
7,2.0294190967400345,27,12,12.0,0
7,0.2839368314234153,27,6,6.0,0
3,1.9186477064120435,32,12,12.0,0
1,2.045647790622245,30,1,1.0,1
1,0.7848033733801705,28,1,1.0,1
12,1.1514940378861709,26,1,1.0,0
0,2.0815057853334733,31,1,1.0,1
4,2.34215035828523,32,6,6.0,0
3,1.124147990900587,33,12,11.0,0
6,1.7012781802193446,32,1,1.0,0
1,0.0028723624189406,27,6,4.0,1
1,1.0952821571726183,30,1,1.0,1
1,1.5837430692213113,31,12,12.0,0
4,2.6296315365655145,30,6,6.0,0
1,1.9685936155809831,31,12,9.0,0
5,1.1709388734929371,33,1,1.0,0
0,1.6091730010598668,27,1,1.0,1
5,2.7237589826652653,28,6,6.0,0
0,3.1672475298017715,28,1,1.0,1
3,0.5239597813252526,27,1,1.0,0
8,3.4348058700959,33,6,6.0,0
2,1.7372266619148518,28,1,1.0,1
2,2.5103759324687087,31,1,1.0,0
2,0.5168130531085584,33,1,1.0,0
5,2.2329186127776977,27,6,6.0,0
3,3.320996470074121,23,6,6.0,0
15,2.4157778635020217,29,6,6.0,0
2,0.4254654399616928,23,1,1.0,1
3,2.384780243491889,33,1,1.0,0
2,2.7506487538945232,28,12,12.0,0
3,0.2389522853306658,27,6,6.0,0
1,0.939373354177082,25,1,1.0,1
4,4.21491409810838,32,1,1.0,0
5,0.5775865817477115,32,1,1.0,0
0,0.7846505167002737,23,1,1.0,1
13,3.3759619472478413,30,12,10.0,0
1,1.6889794567956946,26,1,1.0,0
1,1.5136330852235196,30,1,1.0,1
5,1.6202179841678743,32,12,12.0,0
4,0.307363922184168,27,1,1.0,1
5,1.1884778824438875,32,12,12.0,0
3,0.0,29,6,5.0,0
4,2.6873098743510733,29,6,6.0,0
0,1.5329062296179083,30,1,1.0,1
3,1.2029614332411065,30,6,6.0,0
2,2.7159328811950485,35,12,12.0,0
4,2.584210462010508,27,6,6.0,0
3,1.8052061891856463,26,1,1.0,0
1,0.5923791185316747,26,1,1.0,1
6,1.7094796848122489,32,12,12.0,0
1,4.594345938259688,31,12,8.0,0
0,0.1372734201579882,28,1,1.0,1
1,3.269879267674627,30,1,1.0,0
8,2.630317213879697,33,1,1.0,0
7,0.9817436559962224,32,1,1.0,0
5,1.9918238382353008,27,1,1.0,0
7,0.4646388704642063,28,12,8.0,0
1,3.5489163042164584,30,12,10.0,0
3,3.376264564692121,29,1,1.0,0
0,0.0,30,1,1.0,1
17,2.4471906539683133,27,1,1.0,0
8,3.0198529987826395,35,1,1.0,0
7,1.5413463311071198,34,6,6.0,0
1,2.3424557939109127,25,6,6.0,0
5,2.358042376903801,28,1,1.0,0
1,3.848833148659432,26,6,6.0,0
4,2.5659913856581524,30,1,1.0,0
1,1.4719123241707208,26,1,1.0,1
6,0.5778588160475251,26,12,12.0,0
12,1.3001899570191455,30,1,1.0,0
2,0.0,33,1,1.0,1
1,2.522232753138212,26,12,2.0,0
0,0.0,27,1,1.0,1
1,2.2648159212134247,24,12,12.0,0
0,0.0,24,6,5.0,1
6,2.4044263207155283,33,1,1.0,0
2,2.3234546736896604,29,12,12.0,0
5,2.028011326138176,25,1,1.0,0
9,3.5978630478792324,33,1,1.0,0
6,1.8313606746092823,29,1,1.0,0
3,3.687757679263016,32,6,6.0,0
7,3.3362539776569764,30,1,1.0,0
0,0.0,30,1,1.0,1
3,2.2059074792820152,31,6,6.0,0
3,1.3522689388705098,32,1,1.0,0
0,2.5568760181835737,25,1,1.0,1
6,1.7593622570736998,32,1,1.0,0
5,1.3361813408807257,32,12,12.0,0
3,0.6221730505023947,36,12,12.0,0
10,2.3600769434608586,30,1,1.0,0
0,0.7283969431192622,27,1,1.0,1
2,1.2772416305372298,32,6,6.0,0
2,1.6851709475933552,29,6,5.0,0
0,2.1723606812731227,32,1,1.0,0
0,0.4324778064382148,25,1,1.0,1
8,0.8963046036634554,30,6,5.0,0
3,0.0,28,12,12.0,0
9,2.465889002479801,32,12,12.0,0
2,0.0,26,6,6.0,1
4,0.5035893545216089,32,12,11.0,0
0,1.6192199504570706,34,1,1.0,0
1,4.293216446552065,33,6,6.0,0
3,1.087306283234982,27,1,1.0,1
1,1.1750893120699577,31,1,1.0,0
6,0.5299716493452348,29,6,5.0,0
5,3.8211593108777264,30,12,8.0,0
1,0.8066342804447373,25,1,1.0,1
6,1.297126150345825,24,12,12.0,0
0,1.8523792485175063,25,1,1.0,1
2,2.8224749630707704,28,6,6.0,0
0,1.307990884647658,27,1,1.0,1
1,3.340597972134382,30,6,6.0,0
1,2.750781289323585,35,6,2.0,0
1,0.7884585809527436,30,1,1.0,1
0,0.9603138262870246,26,1,1.0,1
2,0.0,28,1,1.0,1
5,1.7524003690326826,26,1,1.0,0
1,1.0047797472896842,34,1,1.0,1
3,0.4504956671855511,37,1,1.0,0
2,1.849892690370612,26,1,1.0,1
1,2.2401883922190646,30,1,1.0,1
4,2.6811469195397644,28,1,1.0,0
3,1.582191304590865,29,12,12.0,0
2,1.0339394023380677,25,6,5.0,0
3,1.7965761142314176,34,6,6.0,0
0,1.1591539233150836,29,1,1.0,1
0,1.0113285145592674,24,1,1.0,1
2,1.5885763663507633,27,1,1.0,1
8,2.0849301912337346,34,1,1.0,0
3,2.5436716912810526,26,1,1.0,0
8,3.0975166133316643,33,1,1.0,0
1,2.4484950720874705,30,1,1.0,0
3,3.864964778105651,31,12,12.0,0
2,0.6855834977505576,27,1,1.0,1
1,4.1649428741091565,28,1,1.0,0
3,0.3966333725063523,31,1,1.0,0
2,0.9110895377051718,31,1,1.0,1
0,0.6170368763301111,29,1,1.0,1
2,3.5721594832060486,23,1,1.0,0
1,0.6160593406375316,30,1,1.0,0
1,3.0768602923531723,28,1,1.0,1
2,3.0339440280814856,27,6,6.0,0
4,2.108745189508713,28,12,10.0,0
9,0.4579390708872271,29,12,12.0,0
5,1.789563381563502,29,12,11.0,0
1,2.765920096272535,22,1,1.0,1
6,0.6186102058610936,29,1,1.0,0
1,0.6966613775409138,25,1,1.0,1
14,2.763517419897812,26,1,1.0,0
7,2.5387908415367515,38,1,1.0,0
0,0.1053812291462872,30,1,1.0,1
1,0.8350603982864029,30,12,12.0,0
9,1.6465270117944033,30,1,1.0,0
1,1.3281335130261702,32,6,6.0,0
4,1.5265653400998025,30,12,12.0,0
5,3.1468147365972365,30,12,11.0,0
1,1.4547096225423586,30,12,12.0,0
3,0.6662044419557741,27,1,1.0,1
1,1.8128041949162537,27,12,12.0,0
3,2.6776102827751376,31,12,12.0,0
2,1.938463937550111,29,6,6.0,0
1,1.0590204025019951,30,1,1.0,1
3,1.4672603821888968,30,12,11.0,0
3,3.603092548432048,33,6,6.0,0
7,2.3446183797293902,29,1,1.0,0
2,0.9357475928374004,32,6,6.0,0
2,0.3042651775212127,31,1,1.0,1
4,2.144918565515635,31,1,1.0,0
12,2.2043292947378545,27,6,6.0,0
2,1.3665458896824343,30,6,6.0,0
3,1.890365857474328,32,1,1.0,0
2,2.046725585697935,27,1,1.0,1
14,3.091391909714281,31,12,8.0,0
3,1.7535809768468986,30,12,11.0,0
3,2.364435862318316,28,12,12.0,0
3,2.7612555889274515,27,6,5.0,0
6,1.013930193757022,33,1,1.0,0
10,3.11779961888063,31,12,11.0,0
4,3.670784468056576,31,12,12.0,0
0,1.7947440163978854,26,1,1.0,1
3,3.649549131981433,30,12,12.0,0
7,2.5619359297853017,25,1,1.0,0
6,0.0745035128892108,30,1,1.0,0
7,1.0571001412375909,29,6,6.0,0
1,0.0,27,1,1.0,1
3,1.4217934978408018,33,12,12.0,0
1,1.7744579095158597,33,6,5.0,0
0,0.5284458159631622,34,1,1.0,1
8,1.94563511197042,31,12,12.0,0
1,2.278971775520268,31,1,1.0,0
2,0.1115157577036428,28,1,1.0,1
4,0.923840975157221,36,1,1.0,0
5,1.7780298959825749,28,1,1.0,0
2,1.242550693563095,28,1,1.0,0
2,0.7889203872835535,33,12,10.0,0
4,1.2328949899484378,28,1,1.0,0
5,3.168989639254498,25,6,5.0,0
0,0.7783876768911253,25,1,1.0,1
3,1.7837558495300234,35,1,1.0,0
6,2.9689805897025776,36,1,1.0,0
5,1.7005920967673231,31,6,5.0,0
1,2.6911756917197267,32,6,6.0,0
9,3.2076088521640966,38,6,6.0,0
1,1.35183392109694,32,6,6.0,0
2,0.8560768078159704,27,1,1.0,1
3,1.877287962847488,29,1,1.0,0
0,1.1903646108101988,25,1,1.0,1
6,2.2092832225117807,29,12,11.0,0
1,0.0,28,1,1.0,1
4,4.531758262221424,28,1,1.0,0
9,1.8699320123060177,28,1,1.0,0
2,0.3265163412120638,28,1,1.0,1
2,0.9607060727782896,27,1,1.0,0
1,1.2166412357568936,25,6,6.0,1
6,3.481670820862024,30,12,12.0,0
2,1.224365486330978,32,12,12.0,0
0,0.5146101188146686,24,1,1.0,1
4,1.4230329946315674,26,1,1.0,1
1,1.4165291867086058,30,1,1.0,1
5,1.3482356761148242,30,6,6.0,0
8,2.6689913363883067,31,1,1.0,0
1,2.8579356004518925,30,1,1.0,0
5,0.8763967341105697,27,12,12.0,0
4,3.2293184184014283,31,12,11.0,0
5,2.1545558049519484,28,1,1.0,0
1,3.0738273745566587,26,12,10.0,0
3,2.525402708108139,28,6,6.0,0
1,0.1542723998242934,27,1,1.0,1
2,2.6091608129353587,27,12,12.0,0
4,1.7053050947673265,34,12,10.0,0
6,1.9644349099024097,30,1,1.0,0
9,2.733828018761546,29,12,12.0,0
1,1.4221469668487143,31,1,1.0,0
1,0.568063056407286,36,1,1.0,0
2,0.7897721431311342,26,1,1.0,1
10,0.6292887010246135,31,12,12.0,0
5,2.4468247407394768,32,12,12.0,0
5,1.912492146857262,28,1,1.0,0
9,3.4317964899078226,30,1,1.0,0
6,3.9239652331454513,34,12,12.0,0
3,1.36771396663351,32,6,6.0,0
12,2.204389465003417,32,12,11.0,0
6,1.6443270557758438,30,12,12.0,0
2,0.1442248427150703,23,1,1.0,1
7,0.054889036929946,29,6,6.0,0
2,3.3242377416434272,27,1,1.0,0
1,2.8065746466653634,31,1,1.0,0
1,1.3874287091506992,28,6,6.0,1
2,1.5732102829265395,29,6,6.0,0
1,1.3264878726530678,25,12,11.0,1
1,2.1108609104613034,28,1,1.0,1
7,2.3392263285214434,31,12,10.0,0
1,1.4746303212268663,26,1,1.0,0
1,0.0,26,12,12.0,1
18,1.8549366854021576,33,6,6.0,0
1,0.5718451928595425,27,6,5.0,1
5,0.7624665910407968,34,1,1.0,0
12,2.130921492723582,29,1,1.0,0
8,1.7022359417560968,31,6,5.0,0
2,1.6168448145049104,32,1,1.0,0
3,1.7495253972780365,28,1,1.0,0
4,0.3287919542826542,25,1,1.0,1
0,0.6345661634397981,25,1,1.0,1
7,0.7018295153216964,30,6,6.0,0
4,2.908721008080278,30,1,1.0,0
2,0.8451335105360377,26,1,1.0,1
1,1.3554112315189506,26,6,6.0,1
3,0.7578959384867778,33,6,6.0,0
3,3.1570333824577865,28,1,1.0,0
0,1.200516395870169,21,1,1.0,1
1,0.6470040291310597,24,1,1.0,1
1,1.1381174511749617,31,1,1.0,0
3,2.796609274968707,31,6,5.0,0
7,2.229717953470921,26,12,9.0,0
5,1.5495791394789007,29,12,11.0,0
4,1.7568197034771091,31,12,12.0,0
2,1.5163648675577102,32,1,1.0,0
1,0.9337157179242088,29,1,1.0,1
4,0.3999286333886944,34,12,12.0,0
4,1.7685758936136682,29,1,1.0,0
3,1.7336956550231362,29,12,11.0,0
0,0.7881732894287704,21,1,1.0,1
4,0.9267313437507352,34,1,1.0,0
9,3.194608003445764,26,1,1.0,0
9,3.0049955493127034,30,1,1.0,0
2,2.7006597296760595,27,6,6.0,0
4,5.3684153086386734,27,12,11.0,0
0,1.4090454489746551,24,12,12.0,0
1,0.0,34,1,1.0,0
2,1.0536591869396104,29,6,6.0,0
3,4.070843963839139,30,6,5.0,0
2,1.5973166801296084,31,6,6.0,0
1,0.1843936571085096,27,1,1.0,1
2,2.1333377203870487,23,6,4.0,0
1,1.622759210728364,27,1,1.0,0
3,3.0865796211824064,30,6,6.0,0
6,2.3903497652732755,30,1,1.0,0
5,2.717661872478008,34,1,1.0,0
0,0.7893214565878559,24,1,1.0,1
2,2.806799871244346,26,12,12.0,0
6,2.6993585456285096,28,12,8.0,0
0,1.6514829965427755,27,1,1.0,1
0,2.2136828436173994,26,1,1.0,1
0,1.1096359561813265,27,1,1.0,0
2,1.3343472917297117,31,1,1.0,0
1,0.6363597858768626,27,6,6.0,0
7,2.4216546382688326,25,12,10.0,0
3,3.4258712882360736,23,6,6.0,0
2,0.1364795431324175,25,1,1.0,1
2,2.6796305748491003,34,1,1.0,0
9,1.9017929243182468,32,1,1.0,0
5,0.6084150946337078,26,6,4.0,0
3,0.935009276804042,32,1,1.0,0
0,0.2982171654032801,29,1,1.0,1
1,1.627901886857026,24,12,10.0,0
1,0.7905515487566976,32,1,1.0,1
0,1.0014959153056522,31,1,1.0,1
1,0.4182235993665257,29,1,1.0,1
7,3.1131800049430605,27,12,12.0,0
2,1.859883301593376,23,1,1.0,1
0,0.0,30,1,1.0,1
2,0.5587448255093692,27,1,1.0,1
2,0.9747216937180944,26,1,1.0,1
1,0.8523729409209241,25,1,1.0,1
2,0.6162717254343959,27,1,1.0,0
7,2.4936257662312507,30,1,1.0,0
4,1.390423046348591,28,1,1.0,1
7,2.9092344769623346,37,6,6.0,0
2,1.6545107250334083,26,1,1.0,1
6,1.6232025592947268,31,12,12.0,0
21,1.926621264820736,29,6,6.0,0
5,2.9978347921307025,32,1,1.0,0
4,2.5680855235499616,31,1,1.0,0
1,3.1949634984467186,33,12,12.0,0
1,0.5940383848628197,24,6,6.0,1
1,3.479553072853101,29,6,6.0,0
8,2.505065472365221,29,1,1.0,0
2,2.7084958678067346,29,12,11.0,0
3,3.3591596374806945,23,1,1.0,0
0,0.0,24,1,1.0,1
1,1.6420240547920972,22,1,1.0,1
